Rot,VH,Team,Pitcher,Final,Open,Close,Run Line,Column1,Open OU,Column2,Close OU,Column3,Adj_Date,RunLine,OpenOU,CloseOU
907,V,PHI,NPIVETTA-R,8,105,125,1.5,-175,9.5,-110,9,-120,20190614,,,
908,H,ATL,MFRIED-L,9,-125,-135,-1.5,151,9.5,-110,9,100,20190614,,,
909,V,SDG,CQUANTRILL-R,16,-108,100,1.5,-185,12.5,-110,12.5,100,20190614,,,
910,H,COL,JHOFFMAN-R,12,-112,-110,-1.5,160,12.5,-110,12.5,-120,20190614,,,
911,V,CUB,KHENDRICKS-R,3,130,142,1.5,-161,8,-110,7.5,-115,20190614,,,
912,H,LAD,RHILL-L,5,-150,-152,-1.5,141,8,-110,7.5,-105,20190614,,,
913,V,MIL,ZDAVIES-R,3,-155,-154,-1.5,108,8,-110,8,-110,20190614,,,
914,H,SFO,DPOMERANZ-L,5,135,144,1.5,-128,8,-110,8,-110,20190614,,,
915,V,BOS,ERODRIGUEZ-L,13,-190,-250,-1.5,-160,9.5,-110,10,-115,20190614,,,
916,H,BAL,LORTIZ-R,2,163,220,1.5,140,9.5,-110,10,-105,20190614,,,
917,V,LAA,AHEANEY-L,4,163,158,1.5,-140,8,-110,7.5,-105,20190614,,,
918,H,TAM,BSNELL-L,9,-190,-168,-1.5,120,8,-110,7.5,-115,20190614,,,
919,V,CLE,APLUTKO-R,13,-160,-160,-1.5,-119,9.5,-110,9.5,-115,20190614,,,
920,H,DET,RCARPENTER-L,4,140,150,1.5,-101,9.5,-110,9.5,-105,20190614,,,
921,V,KAN,BKELLER-R,0,160,210,1.5,107,9.5,-110,10,-105,20190614,,,
922,H,MIN,KGIBSON-R,2,-185,-240,-1.5,-127,9.5,-110,10,-115,20190614,,,
923,V,NYY,CSABATHIA-L,2,-110,-109,-1.5,151,9,-110,9,100,20190614,,,
924,H,CWS,LGIOLITO-R,10,-110,-101,1.5,-175,9,-110,9,-120,20190614,,,
925,V,TOR,ASANCHEZ-R,2,199,260,1.5,124,8.5,-110,8,-115,20190614,,,
926,H,HOU,GCOLE-R,15,-240,-300,-1.5,-144,8.5,-110,8,-105,20190614,,,
927,V,SEA,MGONZALES-L,9,151,170,1.5,-135,9,-110,9.5,-105,20190614,,,
928,H,OAK,CBASSITT-R,2,-175,-185,-1.5,115,9,-110,9.5,-115,20190614,,,
929,V,TEX,JCHAVEZ-R,7,138,152,1.5,-135,10,-110,9,-115,20190614,,,
930,H,CIN,TMAHLE-R,1,-158,-162,-1.5,115,10,-110,9,-105,20190614,,,
951,V,MIL,JNELSON-R,7,-105,104,1.5,-205,8,-110,7.5,-105,20190615,,,
952,H,SFO,MBUMGARNER-L,8,-115,-114,-1.5,172,8,-110,7.5,-115,20190615,,,
953,V,ARI,TCLARKE-R,10,176,195,1.5,-101,9,-110,9,-115,20190615,,,
954,H,WAS,SSTRASBURG-R,3,-210,-215,-1.5,-119,9,-110,9,-105,20190615,,,
955,V,PIT,DAGRAZAL-R,3,105,106,1.5,-205,8.5,-110,8,100,20190615,,,
956,H,MIA,PLOPEZ-R,4,-125,-116,-1.5,172,8.5,-110,8,-120,20190615,,,
957,V,STL,MWACHA-R,7,130,135,1.5,-150,8,-110,9,100,20190615,,,
958,H,NYM,NSYNDERGAARD-R,8,-150,-145,-1.5,130,8,-110,9,-120,20190615,,,
959,V,PHI,ANOLA-R,6,105,-102,-1.5,151,9,-110,9.5,-105,20190615,,,
960,H,ATL,SNEWCOMB-L,5,-125,-108,1.5,-175,9,-110,9.5,-115,20190615,,,
961,V,SDG,ELAUER-L,8,135,155,1.5,-119,11.5,-110,11.5,-115,20190615,,,
962,H,COL,GMARQUEZ-R,14,-155,-165,-1.5,-101,11.5,-110,11.5,-105,20190615,,,
963,V,CUB,YDARVISH-R,2,155,175,1.5,-131,8,-110,8,-110,20190615,,,
964,H,LAD,WBUEHLER-R,1,-180,-190,-1.5,111,8,-110,8,-110,20190615,,,
965,V,LAA,JSUAREZ-L,5,180,180,1.5,-110,8.5,-110,8,-120,20190615,,,
966,H,TAM,CMORTON-R,3,-215,-200,-1.5,-110,8.5,-110,8,100,20190615,,,
967,V,BOS,CSALE-L,7,-260,-320,-1.5,-200,8.5,-110,9,100,20190615,,,
968,H,BAL,DBUNDY-R,2,215,280,1.5,170,8.5,-110,9,-120,20190615,,,
969,V,TOR,CRICHARD-L,2,184,205,1.5,105,9,-110,9,100,20190615,,,
970,H,HOU,FVALDEZ-L,7,-220,-230,-1.5,-125,9,-110,9,-120,20190615,,,
971,V,CLE,SBIEBER-R,4,-260,-245,-1.5,-150,9.5,-110,9,-125,20190615,,,
972,H,DET,GSOTO-L,2,215,215,1.5,130,9.5,-110,9,105,20190615,,,
973,V,KAN,GSPARKMAN-R,4,199,225,1.5,113,9.5,-110,9,-115,20190615,,,
974,H,MIN,JODORIZZI-R,5,-240,-255,-1.5,-133,9.5,-110,9,-105,20190615,,,
975,V,NYY,CGREEN-R,8,-150,-185,-1.5,-130,10.5,-110,9.5,-110,20190615,,,
976,H,CWS,RLOPEZ-R,4,130,170,1.5,110,10.5,-110,9.5,-110,20190615,,,
977,V,SEA,GBAUTISTA-R,2,203,200,1.5,-105,9.5,-110,9,-115,20190615,,,
978,H,OAK,FMONTAS-R,11,-245,-220,-1.5,-115,9.5,-110,9,-105,20190615,,,
979,V,TEX,MMINOR-L,4,105,106,1.5,-180,9,-110,8.5,100,20190615,,,
980,H,CIN,TROARK-R,3,-125,-116,-1.5,155,9,-110,8.5,-120,20190615,,,
901,V,STL,DHUDSON-R,4,-105,-123,-1.5,131,8.5,-110,9,-115,20190616,,,
902,H,NYM,JVARGAS-L,3,-115,113,1.5,-151,8.5,-110,9,-105,20190616,,,
903,V,PIT,CARCHER-R,5,-110,-130,-1.5,120,8,-110,8,-105,20190616,,,
904,H,MIA,SALCANTARA-R,4,-110,120,1.5,-140,8,-110,8,-115,20190616,,,
905,V,PHI,VVELASQUEZ-R,1,140,151,1.5,-140,10.5,-110,10.5,-120,20190616,,,
906,H,ATL,MFOLTYNEWICZ-R,15,-160,-161,-1.5,120,10.5,-110,10.5,100,20190616,,,
907,V,ARI,ABRADLEY-R,5,130,137,1.5,-145,10,-110,9.5,-115,20190616,,,
908,H,WAS,ASANCHEZ-R,15,-150,-147,-1.5,125,10,-110,9.5,-105,20190616,,,
909,V,SDG,NMARGEVICIUS-L,14,135,138,1.5,-130,12,-110,13,100,20190616,,,
910,H,COL,PLAMBERT-R,13,-155,-148,-1.5,110,12,-110,13,-120,20190616,,,
911,V,MIL,CANDERSON-R,5,-130,-155,-1.5,-110,8.5,-110,8,-120,20190616,,,
912,H,SFO,JSAMARDZIJA-R,3,110,145,1.5,-110,8.5,-110,8,100,20190616,,,
913,V,CUB,JQUINTANA-L,2,184,158,1.5,-134,7.5,-110,8,-110,20190616,,,
914,H,LAD,HRYU-L,3,-220,-168,-1.5,114,7.5,-110,8,-110,20190616,,,
915,V,BOS,BJOHNSON-L,8,-145,-152,-1.5,-105,10,-110,10.5,-120,20190616,,,
916,H,BAL,JMEANS-L,6,125,142,1.5,-115,10,-110,10.5,100,20190616,,,
917,V,LAA,GCANNING-R,5,130,127,1.5,-179,8.5,-105,8.5,-110,20190616,,,
918,H,TAM,RSTANEK-R,6,-150,-137,-1.5,156,8.5,-115,8.5,-110,20190616,,,
919,V,CLE,TBAUER-R,8,-165,-180,-1.5,-119,8.5,-110,8,-115,20190616,,,
920,H,DET,STURNBULL-R,0,144,165,1.5,-101,8.5,-110,8,-105,20190616,,,
921,V,KAN,JJUNIS-R,8,160,180,1.5,-115,10,-110,9.5,-105,20190616,,,
922,H,MIN,MPEREZ-L,6,-185,-200,-1.5,-105,10,-110,9.5,-115,20190616,,,
923,V,NYY,JPAXTON-L,10,-195,-230,-1.5,-131,9.5,-110,9,-120,20190616,,,
924,H,CWS,ODESPAIGNE-R,3,166,205,1.5,112,9.5,-110,9,100,20190616,,,
925,V,TOR,TTHORNTON-R,12,192,205,1.5,-102,8.5,-110,9,-115,20190616,,,
926,H,HOU,BPEACOCK-R,0,-230,-230,-1.5,-117,8.5,-110,9,-105,20190616,,,
927,V,SEA,MLEAKE-R,6,135,140,1.5,-135,9.5,-110,9.5,-110,20190616,,,
928,H,OAK,TANDERSON-R,3,-155,-150,-1.5,115,9.5,-110,9.5,-110,20190616,,,
929,V,TEX,AJURADO-R,3,130,160,1.5,-135,9,-110,8.5,-120,20190616,,,
930,H,CIN,SGRAY-R,11,-150,-170,-1.5,115,9,-110,8.5,100,20190616,,,
953,V,NYM,ZWHEELER-R,3,151,125,1.5,-173,8.5,-110,9,-110,20190617,,,
954,H,ATL,MSOROKA-R,12,-175,-135,-1.5,150,8.5,-110,9,-110,20190617,,,
955,V,MIA,EHERNANDEZ-R,0,172,200,1.5,-105,8.5,-110,8,-115,20190617,,,
956,H,STL,MMIKOLAS-R,5,-205,-220,-1.5,-115,8.5,-110,8,-105,20190617,,,
957,V,MIL,JCHACIN-R,0,100,110,1.5,-195,8.5,-110,8,-110,20190617,,,
958,H,SDG,JLUCCHESI-L,2,-120,-120,-1.5,166,8.5,-110,8,-110,20190617,,,
959,V,SFO,TBEEDE-R,3,203,220,1.5,-101,8.5,-110,8.5,-105,20190617,,,
960,H,LAD,KMAEDA-R,2,-245,-250,-1.5,-119,8.5,-110,8.5,-115,20190617,,,
961,V,TAM,YCHIRINOS-R,0,120,123,1.5,-178,9.5,-110,9.5,-105,20190617,,,
962,H,NYY,MTANAKA-R,3,-140,-133,-1.5,153,9.5,-110,9.5,-115,20190617,,,
963,V,LAA,LGARCIA-R,10,-155,-158,-1.5,-105,10,-110,11,-105,20190617,,,
964,H,TOR,DLAW-R,5,135,148,1.5,-115,10,-110,11,-115,20190617,,,
965,V,CLE,MCLEVINGER-R,2,-125,-120,-1.5,122,10,-110,9.5,100,20190617,,,
966,H,TEX,LLYNN-R,7,105,110,1.5,-142,10,-110,9.5,-120,20190617,,,
967,V,BOS,RPORCELLO-R,2,120,135,1.5,-150,10,-110,10.5,-105,20190617,,,
968,H,MIN,JBERRIOS-R,0,-140,-145,-1.5,130,10,-110,10.5,-115,20190617,,,
969,V,BAL,ACASHNER-R,2,184,200,1.5,109,9,-110,9,100,20190617,,,
970,H,OAK,MFIERS-R,3,-220,-220,-1.5,-129,9,-110,9,-120,20190617,,,
971,V,KAN,DDUFFY-L,6,-105,-102,1.5,-185,9,-110,8.5,-110,20190617,,,
972,H,SEA,TSCOTT-R,4,-115,-112,-1.5,160,9,-110,8.5,-110,20190617,,,
973,V,HOU,WMILEY-L,2,-105,107,1.5,-195,8.5,-110,8.5,-105,20190617,,,
974,H,CIN,LCASTILLO-R,3,-115,-117,-1.5,166,8.5,-110,8.5,-115,20190617,,,
903,V,NYM,JDEGROM-R,10,-105,-120,-1.5,130,8.5,-110,9,100,20190618,,,
904,H,ATL,JTEHERAN-R,2,-115,110,1.5,-150,8.5,-110,9,-120,20190618,,,
905,V,MIA,JYAMAMOTO-R,6,163,230,1.5,115,8,-110,8,-115,20190618,,,
906,H,STL,JFLAHERTY-R,0,-190,-260,-1.5,-135,8,-110,8,-105,20190618,,,
907,V,COL,ASENZATELA-R,8,115,145,1.5,-142,10,-110,10,-125,20190618,,,
908,H,ARI,MKELLY-R,1,-135,-155,-1.5,122,10,-110,10,105,20190618,,,
909,V,SFO,SANDERSON-R,0,222,230,1.5,119,7.5,-110,7.5,-110,20190618,,,
910,H,LAD,CKERSHAW-L,9,-270,-260,-1.5,-138,7.5,-110,7.5,-110,20190618,,,
911,V,MIL,BWOODRUFF-R,1,-150,-166,-1.5,105,8,-110,8,105,20190618,,,
912,H,SDG,LALLEN-L,4,130,156,1.5,-127,8,-110,8,-125,20190618,,,
913,V,TAM,RSTANEK-R,3,110,137,1.5,-137,9.5,-110,9.5,-120,20190618,,,
914,H,NYY,JHAPP-L,6,-130,-147,-1.5,115,9.5,-110,9.5,100,20190618,,,
915,V,LAA,TSKAGGS-L,3,-125,-122,-1.5,117,9,-110,9.5,-115,20190618,,,
916,H,TOR,MSTROMAN-R,1,105,112,1.5,-137,9,-110,9.5,-105,20190618,,,
917,V,CLE,ZPLESAC-R,10,-120,-114,-1.5,120,10.5,-110,10.5,-105,20190618,,,
918,H,TEX,ASAMPSON-R,3,100,104,1.5,-140,10.5,-110,10.5,-115,20190618,,,
919,V,BOS,DPRICE-L,3,-101,-123,-1.5,125,10,-110,9.5,-120,20190618,,,
920,H,MIN,MPINEDA-R,4,-119,113,1.5,-145,10,-110,9.5,100,20190618,,,
921,V,BAL,GYNOA-R,2,199,200,1.5,-102,9,-110,9,-105,20190618,,,
922,H,OAK,BANDERSON-L,16,-240,-220,-1.5,-117,9,-110,9,-115,20190618,,,
923,V,KAN,HBAILEY-R,9,100,124,1.5,-148,9.5,-110,9,-105,20190618,,,
924,H,SEA,YKIKUCHI-L,0,-120,-134,-1.5,127,9.5,-110,9,-115,20190618,,,
925,V,DET,DNORRIS-L,5,110,145,1.5,-145,9,-110,9,-110,20190618,,,
926,H,PIT,MKELLER-R,4,-130,-155,-1.5,125,9,-110,9,-110,20190618,,,
927,V,HOU,JVERLANDER-R,3,-175,-180,-1.5,-120,8,-110,8.5,-110,20190618,,,
928,H,CIN,ADESCLAFANI-R,4,151,165,1.5,100,8,-110,8.5,-110,20190618,,,
929,V,CWS,INOVA-R,3,195,195,1.5,103,9,-110,8.5,-115,20190618,,,
930,H,CUB,CHAMELS-L,1,-235,-215,-1.5,-123,9,-110,8.5,-105,20190618,,,
951,V,MIL,ZDAVIES-R,7,-120,-114,-1.5,145,8.5,-110,8.5,-105,20190619,,,
952,H,SDG,MSTRAHM-L,8,100,104,1.5,-166,8.5,-110,8.5,-115,20190619,,,
953,V,PHI,JARRIETA-R,0,151,190,1.5,-115,8.5,-110,8.5,-115,20190619,,,
954,H,WAS,MSCHERZER-R,2,-175,-210,-1.5,-105,8.5,-110,8.5,-105,20190619,,,
955,V,NYM,SMATZ-L,2,135,132,1.5,-157,9.5,-110,10,-120,20190619,,,
956,H,ATL,MFRIED-L,7,-155,-142,-1.5,138,9.5,-110,10,100,20190619,,,
957,V,MIA,TRICHARDS-R,1,155,158,1.5,-130,8.5,-110,8.5,-110,20190619,,,
958,H,STL,DPONCEDELEON-R,2,-180,-168,-1.5,110,8.5,-110,8.5,-110,20190619,,,
959,V,COL,JGRAY-R,6,120,140,1.5,-150,8.5,-110,8.5,-120,20190619,,,
960,H,ARI,ZGREINKE-R,4,-140,-150,-1.5,130,8.5,-110,8.5,100,20190619,,,
961,V,SFO,DPOMERANZ-L,2,203,220,1.5,-103,8.5,-110,7.5,-120,20190619,,,
962,H,LAD,RHILL-L,9,-245,-250,-1.5,-117,8.5,-110,7.5,100,20190619,,,
963,V,TAM,BSNELL-L,1,-120,-125,-1.5,120,9.5,-110,9,-120,20190619,,,
964,H,NYY,CSABATHIA-L,12,100,115,1.5,-140,9.5,-110,9,100,20190619,,,
965,V,BAL,JYACABONIS-R,3,218,260,1.5,135,9.5,-110,9.5,-115,20190619,,,
966,H,OAK,CBASSITT-R,8,-265,-300,-1.5,-155,9.5,-110,9.5,-105,20190619,,,
967,V,KAN,BKELLER-R,2,105,115,1.5,-188,9,-110,8.5,-120,20190619,,,
968,H,SEA,MGONZALES-L,8,-125,-125,-1.5,162,9,-110,8.5,100,20190619,,,
969,V,LAA,AHEANEY-L,11,-145,-190,-1.5,-135,10,-110,10.5,-110,20190619,,,
970,H,TOR,ASANCHEZ-R,6,125,175,1.5,115,10,-110,10.5,-110,20190619,,,
971,V,CLE,APLUTKO-R,10,-115,-123,-1.5,140,11,-110,11,-105,20190619,,,
972,H,TEX,JPALUMBO-L,4,-105,113,1.5,-162,11,-110,11,-115,20190619,,,
973,V,BOS,ERODRIGUEZ-L,9,-105,103,1.5,-200,9.5,-110,9.5,-105,20190619,,,
974,H,MIN,KGIBSON-R,4,-115,-113,-1.5,170,9.5,-110,9.5,-115,20190619,,,
975,V,HOU,GCOLE-R,2,-165,-200,-1.5,-131,8.5,-110,8,-120,20190619,,,
976,H,CIN,TMAHLE-R,3,144,180,1.5,111,8.5,-110,8,100,20190619,,,
977,V,DET,JZIMMERMANN-R,7,110,180,1.5,-110,8.5,-110,9,-105,20190619,,,
978,H,PIT,TWILLIAMS-R,8,-130,-200,-1.5,-110,8.5,-110,9,-115,20190619,,,
979,V,CWS,LGIOLITO-R,3,110,128,1.5,-195,7,-110,7,-115,20190619,,,
980,H,CUB,JLESTER-L,7,-130,-138,-1.5,166,7,-110,7,-105,20190619,,,
981,V,PHI,ZEFLIN-R,2,151,140,1.5,-150,9.5,-115,9.5,-110,20190619,,,
982,H,WAS,PCORBIN-L,6,-175,-150,-1.5,130,9.5,-105,9.5,-110,20190619,,,
901,V,COL,JHOFFMAN-R,6,144,161,1.5,-135,9.5,-110,8.5,-115,20190620,,,
902,H,ARI,RRAY-L,4,-165,-172,-1.5,115,9.5,-110,8.5,-105,20190620,,,
903,V,PHI,NPIVETTA-R,4,125,-108,-1.5,140,9.5,-110,10.5,-120,20190620,,,
904,H,WAS,EFEDDE-R,7,-145,-102,1.5,-160,9.5,-110,10.5,100,20190620,,,
905,V,MIA,ZGALLEN-R,7,140,163,1.5,-130,8.5,-110,8,-110,20190620,,,
906,H,STL,AWAINWRIGHT-R,6,-160,-176,-1.5,110,8.5,-110,8,-110,20190620,,,
907,V,NYM,WLOCKETT-R,4,120,140,1.5,-150,8.5,-110,9.5,-120,20190620,,,
908,H,CUB,TCHATWOOD-R,7,-140,-150,-1.5,130,8.5,-110,9.5,100,20190620,,,
909,V,CIN,TROARK-R,7,125,143,1.5,-145,9,-110,9.5,-105,20190620,,,
910,H,MIL,JNELSON-R,1,-145,-153,-1.5,125,9,-110,9.5,-115,20190620,,,
911,V,SFO,MBUMGARNER-L,8,176,150,1.5,-150,7,-110,7.5,-115,20190620,,,
912,H,LAD,JURIAS-L,9,-210,-160,-1.5,130,7,-110,7.5,-105,20190620,,,
913,V,CLE,SBIEBER-R,2,-110,-117,-1.5,126,9.5,-110,9,-105,20190620,,,
914,H,TEX,MMINOR-L,4,-110,107,1.5,-146,9.5,-110,9,-115,20190620,,,
915,V,HOU,FVALDEZ-L,6,120,118,1.5,-150,9.5,-110,10,-110,20190620,,,
916,H,NYY,CGREEN-R,10,-140,-128,-1.5,131,9.5,-110,10,-110,20190620,,,
917,V,LAA,JSUAREZ-L,5,-160,-146,-1.5,-105,10,-110,10.5,-110,20190620,,,
918,H,TOR,CRICHARD-L,7,140,136,1.5,-115,10,-110,10.5,-110,20190620,,,
919,V,MIN,JODORIZZI-R,1,-180,-190,-1.5,-130,9.5,-110,9.5,-120,20190620,,,
920,H,KAN,GSPARKMAN-R,4,155,175,1.5,110,9.5,-110,9.5,100,20190620,,,
921,V,TAM,CMORTON-R,4,-110,100,1.5,-215,8.5,-110,7.5,-110,20190620,,,
922,H,OAK,FMONTAS-R,5,-110,-110,-1.5,180,8.5,-110,7.5,-110,20190620,,,
923,V,BAL,DBUNDY-R,2,110,128,1.5,-171,9,-110,9,100,20190620,,,
924,H,SEA,TSCOTT-R,5,-130,-138,-1.5,149,9,-110,9,-120,20190620,,,
951,V,NYM,JVARGAS-L,5,130,150,1.5,-138,8.5,-120,9,-115,20190621,,,
952,H,CUB,YDARVISH-R,4,-150,-160,-1.5,118,8.5,100,9,-105,20190621,,,
953,V,MIA,SALCANTARA-R,2,-110,-150,1.5,107,8,-110,8,-105,20190621,,,
954,H,PHI,ANOLA-R,1,-110,140,-1.5,-126,8,-110,8,-115,20190621,,,
955,V,ATL,DKEUCHEL-L,3,-135,-135,1.5,-150,9,-110,9.5,100,20190621,,,
956,H,WAS,SSTRASBURG-R,4,115,125,-1.5,130,9,-110,9.5,-120,20190621,,,
957,V,SDG,ELAUER-L,1,170,176,1.5,-201,9,-110,9.5,-110,20190621,,,
958,H,PIT,JMUSGROVE-R,2,-200,-192,-1.5,169,9,-110,9.5,-110,20190621,,,
959,V,CIN,SGRAY-R,11,-101,-105,1.5,-195,9,-110,8.5,-120,20190621,,,
960,H,MIL,CANDERSON-R,7,-119,-105,-1.5,166,9,-110,8.5,100,20190621,,,
961,V,SFO,JSAMARDZIJA-R,11,184,220,1.5,-154,9.5,-110,10,105,20190621,,,
962,H,ARI,TCLARKE-R,5,-220,-250,-1.5,134,9.5,-110,10,-125,20190621,,,
963,V,COL,GMARQUEZ-R,2,130,131,1.5,-130,7.5,-110,7.5,100,20190621,,,
964,H,LAD,WBUEHLER-R,4,-150,-141,-1.5,110,7.5,-110,7.5,-120,20190621,,,
965,V,HOU,BPEACOCK-R,1,151,150,1.5,-151,9.5,-110,9.5,-110,20190621,,,
966,H,NYY,JPAXTON-L,4,-175,-160,-1.5,130,9.5,-110,9.5,-110,20190621,,,
967,V,TOR,TTHORNTON-R,5,176,165,1.5,130,8.5,-110,8.5,-105,20190621,,,
968,H,BOS,CSALE-L,7,-210,-180,-1.5,-150,8.5,-110,8.5,-115,20190621,,,
969,V,DET,MBOYD-L,6,-125,-125,1.5,-126,8.5,100,7.5,100,20190621,,,
970,H,CLE,TBAUER-R,7,105,115,-1.5,105,8.5,-120,7.5,-120,20190621,,,
971,V,CWS,RLOPEZ-R,5,-170,-140,1.5,-130,11,-110,11.5,-110,20190621,,,
972,H,TEX,AJURADO-R,4,148,130,-1.5,110,11,-110,11.5,-110,20190621,,,
973,V,MIN,MPEREZ-L,8,110,115,-1.5,-105,10,-110,10.5,100,20190621,,,
974,H,KAN,JJUNIS-R,7,-130,-125,1.5,-115,10,-110,10.5,-120,20190621,,,
975,V,TAM,AKITTREDGE-R,5,-103,112,-1.5,155,9,-110,9,-110,20190621,,,
976,H,OAK,TANDERSON-R,3,-117,-122,1.5,-180,9,-110,9,-110,20190621,,,
977,V,BAL,SGILMARTIN-L,9,130,161,1.5,-114,8.5,-110,9,-120,20190621,,,
978,H,SEA,MLEAKE-R,10,-150,-172,-1.5,-106,8.5,-110,9,100,20190621,,,
979,V,LAA,GCANNING-R,1,115,133,-1.5,138,9.5,-110,9.5,-105,20190621,,,
980,H,STL,MWACHA-R,5,-135,-143,1.5,-158,9.5,-110,9.5,-115,20190621,,,
901,V,NYM,ZWHEELER-R,10,144,120,1.5,-170,8.5,-115,8.5,-120,20190622,,,
902,H,CUB,JQUINTANA-L,2,-165,-130,-1.5,148,8.5,-105,8.5,100,20190622,,,
903,V,MIA,EHERNANDEZ-R,5,155,180,1.5,-115,9,-105,9,-105,20190622,,,
904,H,PHI,VVELASQUEZ-R,3,-188,-200,-1.5,-105,9,-115,9,-115,20190622,,,
905,V,SDG,CPADDACK-R,3,-110,-111,-1.5,136,9,-110,9,-105,20190622,,,
906,H,PIT,CARCHER-R,6,-110,101,1.5,-156,9,-110,9,-115,20190622,,,
907,V,CIN,LCASTILLO-R,5,-110,110,1.5,-200,8.5,-110,9,-105,20190622,,,
908,H,MIL,JCHACIN-R,6,-110,-120,-1.5,170,8.5,-110,9,-115,20190622,,,
909,V,ATL,MFOLTYNEWICZ-R,13,115,-105,1.5,-193,10,-110,10.5,-120,20190622,,,
910,H,WAS,ASANCHEZ-R,9,-135,-105,-1.5,165,10,-110,10.5,100,20190622,,,
911,V,COL,PLAMBERT-R,4,215,230,1.5,110,7.5,-110,8.5,-120,20190622,,,
912,H,LAD,HRYU-L,5,-260,-260,-1.5,-130,7.5,-110,8.5,100,20190622,,,
913,V,SFO,TBEEDE-R,7,120,117,1.5,-170,10,-110,10,-115,20190622,,,
914,H,ARI,ZGODLEY-R,4,-140,-127,-1.5,148,10,-110,10,-105,20190622,,,
915,V,MIN,JBERRIOS-R,5,-185,-166,-1.5,-122,9,-110,10,-105,20190622,,,
916,H,KAN,DDUFFY-L,3,160,156,1.5,102,9,-110,10,-115,20190622,,,
917,V,TOR,DLAW-R,8,180,162,1.5,-115,10.5,-110,11.5,-115,20190622,,,
918,H,BOS,BJOHNSON-L,7,-215,-174,-1.5,-105,10.5,-110,11.5,-105,20190622,,,
919,V,TAM,YCHIRINOS-R,2,-110,-105,1.5,-210,9,-110,9,-115,20190622,,,
920,H,OAK,MFIERS-R,4,-110,-105,-1.5,176,9,-110,9,-105,20190622,,,
921,V,BAL,ACASHNER-R,8,125,162,1.5,-126,9,-105,9,-105,20190622,,,
922,H,SEA,TMILONE-L,4,-145,-174,-1.5,106,9,-115,9,-115,20190622,,,
923,V,DET,STURNBULL-R,0,160,175,1.5,-125,9,100,9,-115,20190622,,,
924,H,CLE,ACIVALE-R,2,-185,-190,-1.5,105,9,-120,9,-105,20190622,,,
925,V,HOU,WMILEY-L,5,130,154,1.5,-125,9.5,-110,10.5,-110,20190622,,,
926,H,NYY,MTANAKA-R,7,-150,-164,-1.5,105,9.5,-110,10.5,-110,20190622,,,
927,V,CWS,ODESPAIGNE-R,5,151,170,1.5,-114,11,-110,10.5,100,20190622,,,
928,H,TEX,LLYNN-R,6,-175,-185,-1.5,-106,11,-110,10.5,-120,20190622,,,
929,V,LAA,NRAMIREZ-R,2,135,126,1.5,-160,9,-119,9.5,100,20190622,,,
930,H,STL,DHUDSON-R,4,-155,-136,-1.5,140,9,-101,9.5,-120,20190622,,,
951,V,MIA,JYAMAMOTO-R,6,130,150,1.5,-145,9,-110,9,100,20190623,,,
952,H,PHI,EDELOSSANTOS-R,4,-150,-160,-1.5,125,9,-110,9,-120,20190623,,,
953,V,ATL,MSOROKA-R,4,-110,-150,-1.5,105,9,-110,10.5,-105,20190623,,,
954,H,WAS,AVOTH-R,3,-110,140,1.5,-125,9,-110,10.5,-115,20190623,,,
955,V,SDG,JLUCCHESI-L,10,-135,-135,-1.5,120,9,-110,9.5,-110,20190623,,,
956,H,PIT,SBRAULT-L,11,115,125,1.5,-140,9,-110,9.5,-110,20190623,,,
957,V,CIN,ADESCLAFANI-R,5,170,176,1.5,-123,9,-110,9,100,20190623,,,
958,H,MIL,BWOODRUFF-R,7,-200,-192,-1.5,103,9,-110,9,-120,20190623,,,
959,V,NYM,JDEGROM-R,3,-101,-105,-1.5,140,8.5,-110,8.5,100,20190623,,,
960,H,CUB,CHAMELS-L,5,-119,-105,1.5,-160,8.5,-110,8.5,-120,20190623,,,
961,V,COL,ASENZATELA-R,3,184,220,1.5,106,9,-110,9,100,20190623,,,
962,H,LAD,KMAEDA-R,6,-220,-250,-1.5,-125,9,-110,9,-120,20190623,,,
963,V,SFO,SANDERSON-R,2,130,131,1.5,-156,9,-110,9,-110,20190623,,,
964,H,ARI,MKELLY-R,3,-150,-141,-1.5,136,9,-110,9,-110,20190623,,,
965,V,TOR,MSTROMAN-R,6,151,150,1.5,-120,9.5,-110,10,-115,20190623,,,
966,H,BOS,RPORCELLO-R,1,-175,-160,-1.5,100,9.5,-110,10,-105,20190623,,,
967,V,DET,DNORRIS-L,3,176,165,1.5,-123,9,-110,9.5,-105,20190623,,,
968,H,CLE,ZPLESAC-R,8,-210,-180,-1.5,103,9,-110,9.5,-115,20190623,,,
969,V,HOU,JVERLANDER-R,9,-125,-125,-1.5,130,9,-110,10,-105,20190623,,,
970,H,NYY,JHAPP-L,4,105,115,1.5,-150,9,-110,10,-115,20190623,,,
971,V,MIN,MPINEDA-R,1,-170,-140,-1.5,-110,10,-110,10.5,-105,20190623,,,
972,H,KAN,HBAILEY-R,6,148,130,1.5,-110,10,-110,10.5,-115,20190623,,,
973,V,CWS,INOVA-R,4,110,115,1.5,-170,11,-110,12,-115,20190623,,,
974,H,TEX,ASAMPSON-R,7,-130,-125,-1.5,148,11,-110,12,-105,20190623,,,
975,V,TAM,RSTANEK-R,8,-110,112,1.5,-183,9,-105,9,-120,20190623,,,
976,H,OAK,BANDERSON-L,2,-110,-122,-1.5,157,9,-115,9,100,20190623,,,
